label,text
0,good afternoon boytoy how goe walk here there day get polic abstract still wake miss babe
0,how much u tri get
0,come around ltdecimalgt pm vikkyim otsid nw il come tht time
0,tell again address
0,honeybe said im d sweetest d world god laugh amp said waitu havnt met d person read msg moral even god can crack joke gmgngegn
0,should buy blackberri bold num torch should buy new use let know plu say should buy ltgt g wifi ipad say ltgt g
0,togeth so should thinkin
0,hiya how go sunni africa hope u r avin good time give big old silver back big kiss
0,time should come tomorrow
1,wan na laugh tri chitchat mobil now logon txting word chat send no num cm po box num london w num num zf num num pmsg rcvd
0,cha quiteamuz thatåõscool babe
0,omg how u know ate
1,urgent num nd attempt contact uu won å num call num b num num tcsbcm num wc num n num xxcallcost num ppmmobilesvari maxå num num
0,not here
0,not directli behind abt num row behind
1,congratul ur award num cd voucher num gift guarante free entri num num wkli draw txt music num
1,contract mobil num mnth latest motorola nokia etc all free doubl min text orang tariff text ye callback no remov record
1,urgent call num landlin complimentari num ibiza holiday num num cash await collect sae tc po box num sk num num wp num ppm num
0,no plan yet do
0,hi engag fixd ltgt th next month know realli shock bthmm njan vilikkamt ws al sudn
0,not cours onli math one day one chapter one month can finish
0,wow didnt think common take all back ur not freak unless u chop
1,ur chanc win å num wkli shop spree txt shop num tsc wwwtxt num shopcom custcar num num x num pwk
0,noooooooo pleas last thing need stress onc life fair
1,u secret admir look num make contact ufind rreveal think ur so specialcal num stopsm num ppm
1,mila age num blond new uk look sex uk guy u like fun text mtalk num num num pptxt num st num free å num num increment help num
0,ill see can swing bit got some thing take care here firsg
0,want wish happi new year want talk some legal advic when gari split person ill make trip ptbo hope everyth good babe love ya
0,not finish work yet someth
0,tomorrow not go theatr so can come wherev u call tell where when come tomorrow
1,well done england get offici poli rington colour flag yer mobil text tone flag num now optout txt eng stop box num w num wx å num num
0,right wasnt phone someon number like your
0,ok wun b angri msg u aft come home tonight
0,good time too nice someth bit differ weekend chang see ya soon
0,yo sorri shower sup
0,carlo down pick up so ill swing usf littl bit
0,full heat pa appli oil pa
0,im stuck da middl da row da right hand side da lt
0,laid airtel line rest
0,hi u decid wot num get num bday not ill prob ju get voucher frm virgin sumf
1,freemsg txt call no num claim reward num hour talk time use phone now subscrib num gbpmnth inc num hr num stoptxtstop
0,hey j r u feel ani better
0,dont plan stay night prolli wont back til late
0,thanx num puttin da fone down
0,need num th im campu atm could pick up hour two
0,oh haha den shld went today too gee nvm la kaiez dun mind goin jazz oso scare hiphop open cant catch up
0,run onli manag num minut then need oxygen might resort roller option
0,live next ltgt min
0,y de ask like
0,just glad talk
0,wat time finish
0,sorri da gone mad so mani pend work
0,how much got clean
0,how favourit person today r u workin hard couldnt sleep again last nite nearli rang u num num
1,sunshin quiz win super soni dvd record cannam capit australia text mquiz num b
0,ìï call dad oredi
0,good think could send some pix would love see top bottom
0,nvm im go wear sport shoe anyway im go late leh
0,sorri ill call later meet
0,long fuckin showr
0,receiv understood n act upon
0,final came fix ceil
0,u need presnt alway bcz u cant mi love jeevithathil irulina neekunna prakasamanu sneham prakasam ennal prabha mn prabha islov got dont mi
0,ju finish blow hair u finish dinner alreadi
0,im bu love
0,lol knew saw dollar store
1,pleas call custom servic repres num num num between num num pm won guarante å num cash å num prize
1,today voda number end num select receiv å num reward match pleas call num quot claim code num standard rate appli
0,onli saturday sunday holiday so veri difficult
0,everybodi fun even miss
0,got hella ga money want go grand natur adventur galileo littl bit
0,im meet call later
0,oh wow that gay will firmwar updat help
0,these wont move morphin
0,how come din c yup cut hair
0,k k pa lunch aha
0,oh ho first time u use these type word
0,captain vijaykanth do comedi captain tvhe drunken
0,cours guess god just got hold right now
0,hide anythi keep distanc
0,havent
1,be rip get mobil content wwwclubmobycom call num polytruepixringtonesgam six download onli num
0,sorri din lock keypad
0,u got person stori
0,plan come chennai
1,tri contact re repli offer video phone num anytim ani network min half price line rental camcord repli call num
0,god creat gap btwn ur finger so dat sum num vri special will fill those gap hold ur hand now plz dont ask y creat so much gap between leg
0,okay go sleep now later
0,pleas protect yourself ethreat sib never ask sensit inform like passwordsatmsm pin thru email never share password anybodi
0,final happen aftr decad beer now cheaper than petrol gover expect us drink dont drive
1,å num xma reward wait comput randomli pick loyal mobil custom receiv å num reward just call num
0,where r e meet tmr
0,lol ye will add some spice day
0,hope have great day
0,prasanth ettan mother pass away last night just pray famili
0,k ill work someth
1,privat num account statement show num unredeem s m point call num identifi code num expir num num num
0,messag great doctor india num not drink appi fizz contain cancer caus age
0,cant pick phone right now pl send messag
0,call tell now infront call now
0,ok no prob
0,ladi first genu second k
0,no ye pleas swim
0,mum not go robinson alreadi
0,ok set let u noe e detail later
0,nottel softwar name
0,send print out da
0,im reali soz imat mum num nite num moro
0,when born god said oh no anoth idiot when born
0,didnt get ur full msgsometext miss send again
0,probabl not im almost ga get some cash tomorrow
1,custom servic announc recent tri make deliveri unabl so pleas call num reschedul ref num
0,forgot num ask all smth there card da present lei how ìï all want num write smth sign
0,im leav hous now
1,hi babe chloe how r u smash saturday night great how weekend u miss sp visionsmscom text stop stop num ptext
0,ìï readi then call
0,wewa num iriv num all num mb
0,good thing im now get connect bw
0,sri dajst nw onli came home
0,that cool hell here all night lem know when your around
0,stay town
0,haha yeah num oz kind shitload
0,ok u can take shop when u get paid d
0,life mean lot not love life love peopl life world call friend call world ge
0,alright well bring see like ltgt min
0,pl dont play other life
0,eatin lunch
0,hmmmbut should give one day
0,didnt tri g decid not head
0,ok no prob
0,surli ill give come review
0,march end should readi will call sure problem capit never complet how far how work ladi
0,tessypl favor pl convey birthday wish nimyapl dnt forget today birthday shija
0,pl give food prefer pap veri slowli load sugar can take up hour give then some water veri veri slowli
1,urgent mobil no num award å num num bonu caller prize num num num num nd attempt contact call num num num box num qu
0,guy get use too dumb realiz
0,okey dokey iûll over bit just sort some stuff
0,don no dawhat plan
0,ye fine
1,win winner mr t foley won ipod more excit prize soon so keep eye ur mobil visit wwwwin num couk
0,like new mobil
0,anytim
0,mmmmmmm snuggl into deep content sigh whisper fuck love so much can bare stand
0,yar say got some error
0,hey anyway
0,wow so healthi old airport rd lor cant thk anyth els ill b bath dog later
0,wif famili book tour packag
0,say bold then torch later one torch num bold
0,haha awesom might need take up doin tonight
0,ya knw u vl givit ok thank kanoanyway enjoy wit ur famili wit num st salari
0,huh so slow tot u reach long ago liao u num more day onli num more leh
0,that cool princess will cover face hot sticki cum
0,big brotherû realli scrape barrel shower social misfit
0,oop thk dun haf enuff go check then tell
0,s num min go lunch
0,hey happen u switch ur cell d whole day isnt good now u care give call tomorrow
0,k will addi amp do some art so ill here when get home
0,uncl atlanta wish guy great semest
0,aiyo lesson so earli im still sleepin haha oki u go home liao den confirm w lor
0,forgot tell smth can like number section so clearer
0,yup anyth lor u dun wan ok
0,im home love still awak love kiss
0,hello peach cake tast lush
1,free game get rayman golf num free o num game arcad num st get ur game set repli post then save activ num press num key arcad termsappli
