label,text,processed_text,encoded_label
ham,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",science tell chocolate will melt under sunlight please dont walk under sunlight bcozi dont want loss sweet friend,0
ham,Yes. I come to nyc for audiitions and am trying to relocate.,yes come nyc audiition try relocate,0
ham,I pocked you up there before,pocked up there before,0
ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,congrat that great wanted tell not tell score cos might make relax motivat so thank shar,0
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),wud never mind u dont miss u dont need u wil real hurt wen u need amp u dont tell take care,0
ham,Hey mr whats the name of that bill brison book the one about language and words ,hey mr what name bill brison book one language word,0
ham,"Okay, good, no problem, and thanx!",okay good no problem thanx,0
ham,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",information ikea spelled all cap not yell when thought left sitt bed among mess when came said go after got home class please dont try bullshit mak want listen less,0
ham,Call me when u're done...,call when ure done,0
ham,G.W.R,gwr,0
ham,You best watch what you say cause I get drunk as a motherfucker,best watch say cause get drunk motherfucker,0
spam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,kit strip billed <NUM>p netcollex ltd po box <NUM> ig<NUM> oja,1
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,hmv bonu special <NUM> pound genuine hmv voucher won just answer <NUM> easy question play now send hmv <NUM> more infowww<NUM>percentrealcom,1
spam,Please CALL 08712402578 immediately as there is an urgent message waiting for you,please call <NUM> immediate there urgent message wait,1
spam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,thesmszonecom let send free anonymou masked messagesim send message theredo see potential abuse,1
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",well done <NUM> costa del sol holiday å<NUM> await collection call <NUM> now toclaim sae tcs pobox<NUM> stockport sk<NUM>xh costå<NUM><NUM>pm max<NUM>min,1
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,hurt tease make cry end life when die plz keep one rose grave say stupid miss u nice day bslvyl,0
ham,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",erm woodland avenue somewhere get parish magazine telephone number will there,0
ham,Are there TA jobs available? Let me know please cos i really need to start working,there ta job available let know please cos real need start work,0
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,aiyar hard <NUM> type u later free then tell then call n scold n tell u,0
ham,Yup i'm free...,yup im free,0
ham,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",good good bil mat all gone just jogg again enjoy concert,0
ham,Yo come over carlos will be here soon,yo come over carlo will here soon,0
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,awww dat sweet can think someth nice time tonight ill probab txt u later cos im lone xxx,0
ham,I guess it is useless calling u 4 something important.,guess useless call u <NUM> someth important,0
ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!,ha ha popped down loo when helloed hello,0
ham,He dint tell anything. He is angry on me that why you told to abi.,dint tell anyth angry why told abi,0
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,someone u know asked dat service <NUM> contact cant guess call <NUM> now all will revealed po box<NUM> m<NUM> <NUM>wu,1
ham,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,so happen there r <NUM>waxsto wat want can come ill get medical insurance shell able deliver basic care im current shopp right medical insurance so just give til friday morn that when ill see major person can guide right insurance,0
ham,I keep ten rs in my shelf:) buy two egg.,keep ten rs shelf buy two egg,0
ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",wasnt well babe swollen gland throat end up do,0
ham,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,ur chang <NUM> da report big cos ive already made chang <NUM> da previou report,0
ham,Captain is in our room:),captain room,0
ham,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",cant speak bcaz mobile problem can listen cannt listen voice so call later,0
ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,hiya stu wot u up <NUM>im so much truble home moment evone hat even u wot hell av done now y wont u just tell text bck please luv dan,0
ham,S...i will take mokka players only:),si will take mokka player on,0
ham,Are you still playing with gautham?,still play gautham,0
ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,hey mr go sea view hav couple gay mean gam give bell when ya finish,0
ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",k jason say hes gonna around so ill up there around ltgt,0
ham,Sorry . I will be able to get to you. See you in the morning.,sorry will able get see morn,0
ham,Aight well keep me informed,aight well keep informed,0
ham,I am not having her number sir,not hav number sir,0
ham,Am only searching for good dual sim mobile pa.,on search good dual sim mobile pa,0
ham,That seems unnecessarily hostile,seem unnecessari hostile,0
ham,Dude got a haircut. Now its breezy up there,dude got haircut now breezy up there,0
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",congrat <NUM> mobile <NUM>g videophon r your call <NUM> now videochat wid ur mat play java gam dload polyh music noline rentl bx<NUM> ip<NUM> <NUM>we <NUM>pm,1
ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),<NUM>appledayno doctor <NUM>tulsi leafdayno cancer <NUM>lemondayno fat <NUM>cup milkdayno bone problm <NUM> litr watrdayno diseas snd ths <NUM> whom u care,0
ham,i thought we were doing a king of the hill thing there.,thought do king hill th there,0
ham,Nope i'll come online now..,nope ill come online now,0
ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY,also tell said happy birthday,0
ham,Y bishan lei... I tot Ì_ say lavender? ,y bishan lei tot ì_ say lavender,0
ham,Boo what time u get out? U were supposed to take me shopping today. :(,boo time u get u supposed take shopp today,0
ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",now u sound like manky scouse boy stevelike travell da bus homewot u inmind <NUM> recreation dis eve,0
ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",fyi im tak quick shower epsilon like ltgt min,0
ham,on a Tuesday night r u 4 real,tuesday night r u <NUM> real,0
ham,Yes when is the appt again?,yes when appt again,0
ham,Just got outta class gonna go gym.,just got outta class gonna go gym,0
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,want sent ltgt mesag today that y sorry hurt,0
ham,ÌÏ all write or wat..,ìï all write wat,0
ham,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,ha wouldnt say just didnt read anyth into way u seemed dont like <NUM> judgementali save friday pub,0
ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,valentine game send dis msg all ur friend <NUM> answer r d same then someone real lov u que colour suit best,0
ham,Hi:)did you asked to waheeda fathima about leave?,hidid asked waheeda fathima leave,0
ham,Enjoy urself tmr...,enjoy urself tmr,0
ham,You still around? I could use a half-8th,still around could use half<NUM>th,0
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,u <NUM> secret admirer look <NUM> make contact ufind rreveal think ur so specialcall <NUM>,1
ham,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,give us back id proof ltgt rs wont allow work will come home within day,0
ham,ÌÏ bot notes oredi... Cos i juz rem i got...,ìï bot not oredi cos juz rem got,0
ham,Yes. Rent is very expensive so its the way we save.,yes rent very expensive so way save,0
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",night ended another day morn come special way may smile like sunny ray leav worri blue blue bay gud mrng,0
ham,Hows the pain dear?y r u smiling?,how pain deary r u smil,0
ham,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",fun fact although would think armand would eventual build up tolerance some shit consider how much smok get fucked up like <NUM> hit,0
spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,important information <NUM> orange user <NUM>xxxxxxx today lucky day<NUM>find why log onto httpwwwurawinnercom ther fantastic surprise await,1
ham,"Sorry, I can't help you on this.",sorry cant help,0
ham,Great. So should i send you my account number.,great so should send account number,0
ham,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",hellogorgeou how u fone charge lst nitw wen u texd hopeu ad nice wkend im sure u lookin <NUM>ward <NUM> cin u <NUM>mrw luv jaz,0
